Article_ID,Coord_X,Coord_Y
3013,-38.19588,-22.796597
3014,-44.673866,20.44709
3015,-51.062923,-30.956175
3016,5.9113684,28.495487
3017,-22.11457,1.6504592
3018,15.026643,-1.627882
3019,-4.731366,-17.957537
3020,15.317972,2.7491267
3021,-50.561905,-31.25701
3022,0.781937,1.2347018
3023,-22.578259,0.0066002505
3024,-40.52678,-32.26321
3025,5.21782,-18.185705
3026,-67.85324,31.430725
3027,-50.303574,38.185555
3028,-66.67679,7.4257812
3029,-30.789925,12.66936
3030,91.09716,1.533714
3031,9.799065,11.039028
3032,93.25985,-0.82193696
3033,88.78869,-0.3154282
3034,-63.639328,0.8981773
3035,-66.86043,6.9519353
3036,-56.530327,-33.920776
3037,-57.112926,8.624508
3038,23.528214,-21.636158
3039,-49.03326,14.877348
3040,59.616814,-11.383688
3041,-47.574036,-34.97393
3042,7.4615493,-30.867607
3043,-49.286404,2.105526
3044,-41.530754,-23.91149
3045,-30.759195,19.868666
3046,0.2994344,-45.37169
3047,-43.75807,-1.7167974
3048,-34.492023,-19.188313
3049,-18.200708,39.19269
3050,-67.059425,-3.9002197
3051,-6.9757867,-34.56033
3052,2.0523832,-48.98038
3053,-8.64347,-12.341418
3054,18.05388,-54.078598
3055,-39.518436,-48.10433
3056,-10.837582,25.273043
3057,-41.808987,-7.8552446
3058,0.89467144,-43.26245
3059,-53.456078,8.303622
3060,-1.1131722,54.087112
3061,-57.41619,-7.5596743
3062,-58.732372,41.09297
3063,-62.448673,24.422764
3064,-65.62374,36.364437
3065,-26.607954,3.6787512
3066,-48.767387,-32.919624
3067,-11.546064,-32.615818
3068,-44.7478,29.422873
3069,-7.0127134,-23.267038
3070,-65.81293,28.446012
3071,-17.592854,21.42985
3072,57.886303,-34.31378
3073,31.379375,-12.4202385
3074,5.532874,66.47093
3075,-30.962608,-11.694113
3076,6.7621646,-17.093428
3077,-23.985594,-47.529854
3078,27.89281,-3.1195636
3079,25.109367,-24.32897
3080,-29.992659,12.786823
3081,-38.560596,-5.804586
3082,3.9522748,13.747773
3083,-2.5698998,-38.056488
3084,-60.34067,-8.748649
3085,-48.24382,37.86118
3086,-59.11026,-18.041824
3087,-54.743996,37.970604
3088,-1.3500409,-14.905336
3089,-7.1533346,-23.439552
3090,-19.877157,-38.012333
3091,5.5726423,-41.844715
3092,-3.192901,31.140842
3093,20.839632,32.522354
3094,22.675476,47.757317
3095,-23.396765,16.513556
3096,-24.891878,29.076538
3097,2.1084967,-22.012905
3098,9.008067,0.74369377
3099,2.5882738,-49.693405
3100,11.895963,-23.515888
3101,-44.50928,1.7280021
3102,-19.21899,-37.77017
3103,47.6752,-2.022565
3104,8.571887,61.952843
3105,-8.440519,-60.29958
3106,30.627516,14.628892
3107,42.400288,13.967464
3108,-42.04468,-33.915077
3109,-42.59651,-6.3296213
3110,84.65107,-2.3085585
3111,-44.242283,12.189678
3112,6.700989,-58.648895
3113,1.9713053,-21.881268
3114,39.859123,4.8964276
3115,-36.910244,-41.046055
3116,84.355064,-0.50233155
3117,-60.656647,32.160244
3118,-59.18481,40.008797
3119,-66.844925,38.07339
3120,-64.843544,33.641132
3121,-22.877235,26.85704
3122,-39.18805,18.0024
3123,-20.665445,-36.89315
3124,-30.924217,12.573167
3125,-60.77534,37.918446
3126,26.073477,-12.8028
3127,-41.100746,-29.602285
3128,-33.697697,1.6237754
3129,-57.466522,41.02969
3130,-56.285305,18.65103
3131,-60.343857,-8.759439
3132,-58.195755,-2.6154377
3133,-2.9067752,-44.84123
3134,-64.137856,1.497024
3135,23.852726,-24.870663
3136,3.1731954,43.457153
3137,-37.991085,-22.846083
3138,31.315416,-12.413173
3139,48.215874,13.522633
3140,-16.114058,-15.108847
3141,-42.59888,-16.32961
3142,-3.1825905,-35.881897
3143,24.40965,17.954815
3144,-51.827904,-0.64277065
3145,12.62595,62.22281
3146,-28.315928,-39.868797
3147,-34.254383,26.642054
3148,-60.44929,-22.635094
3149,26.968216,-44.45018
3150,-43.551517,13.968649
3151,-0.20135981,53.751263
3152,-50.875286,7.898717
3153,-5.787451,57.147682
3154,-11.113402,-57.920025
3155,-54.04187,2.183159
3156,3.9698412,44.00573
3157,-44.403316,-30.888206
3158,-19.04959,48.485268
3159,4.3157907,-16.49808
3160,-18.773708,-56.11648
3161,-33.778538,-28.098774
3162,12.735608,20.398531
3163,1.1013898,-6.1170664
3164,-23.247646,-50.412502
3165,-57.170586,3.5473456
3166,-66.686745,7.38944
3167,-70.79819,25.007307
3168,-65.40005,29.21573
3169,-40.935223,-11.249333
3170,-29.425848,-21.988178
3171,-11.793924,-57.507984
3172,52.736366,11.032904
3173,51.885143,10.20797
3174,51.830658,13.001446
3175,53.551586,14.039688
3176,39.640163,10.449586
3177,38.643364,21.426243
3178,47.025208,12.51656
3179,51.211372,10.756814
3180,27.450182,-25.441063
3181,22.068539,-37.245857
3182,-19.301579,-23.731094
3183,-1.9713292,-20.60468
3184,-50.913998,-36.470215
3185,27.603659,35.399845
3186,-51.82858,-1.5277689
3187,-2.501101,-32.8184
3188,-55.613125,-16.216162
3189,9.41838,40.387463
3190,-12.959021,-17.575209
3191,89.181465,-5.1691313
3192,-12.884993,-57.38664
3193,-20.866848,17.204111
3194,30.562908,5.951203
3195,-44.76539,15.250628
3196,6.321018,45.654465
3197,-47.553947,-22.808647
3198,3.8959713,13.467009
3199,35.866535,-18.898514
3200,-6.1884265,-12.151615
3201,-40.408623,-32.305573
3202,0.98774314,-38.215527
3203,55.36935,-27.513052
3204,-19.10303,29.511078
3205,20.702328,-28.1142
3206,10.945526,-23.211025
3207,-39.2197,21.98333
3208,-32.938408,-22.117758
3209,6.532323,-13.420624
3210,-23.084614,40.93748
3211,-36.471115,-12.763276
3212,-38.258926,19.5312
3213,-43.53352,5.7533317
3214,-60.695396,3.1628942
3215,47.083515,26.498783
3216,-7.455866,-57.561428
3217,-44.703156,-31.149963
3218,-25.424463,-45.878986
3219,-32.0833,5.7980676
3220,-23.833624,-37.996826
3221,62.81505,16.160652
3222,22.467766,-51.717953
3223,-42.501442,-7.4636903
3224,-32.097454,-18.167913
3225,34.0502,-35.67913
3226,-14.643054,-49.590355
3227,0.66730523,61.02277
3228,36.52481,37.50836
3229,-57.574646,-8.16983
3230,89.11273,-3.4669862
3231,-10.454625,-23.30202
3232,-26.679075,-18.79164
3233,18.899399,6.6767616
3234,-59.11432,41.857
3235,-9.442873,-57.900005
3236,24.053677,-6.1803617
3237,23.743832,-7.892385
3238,22.44308,-27.197525
3239,-34.618057,-4.9226317
3240,-55.25247,4.3975954
3241,14.911015,33.82519
3242,23.109005,-21.953524
3243,-58.334354,41.125168
3244,-59.036827,43.19747
3245,-48.779034,48.829536
3246,35.67636,-0.72045076
3247,11.120713,53.998074
3248,-0.16329701,-40.495266
3249,-72.559525,30.06538
3250,27.60053,34.631676
3251,-5.960904,11.818237
3252,-53.807304,-12.714273
3253,-33.71935,-13.701436
3254,92.4456,-1.869172
3255,30.641111,14.622413
3256,2.1784575,-2.7988102
3257,-26.62482,-18.411255
3258,-57.80621,-21.543245
3259,-38.002987,-10.284558
3260,-42.683907,34.358418
3261,-18.212055,-40.530933
3262,0.7866995,-0.1503137
3263,-6.7361913,-37.515827
3264,5.5992208,-41.729507
3265,24.78198,37.362804
3266,-12.645228,6.928593
3267,23.613798,-6.4631968
3268,36.846375,-18.415586
3269,11.191975,32.03961
3270,-35.383152,-46.882607
3271,29.119667,-49.201305
3272,-3.8345263,-2.8679862
3273,-25.627724,-42.330906
3274,8.419094,-9.066726
3275,-30.607298,45.069225
3276,-20.819138,40.94841
3277,28.04465,-13.40525
3278,-12.574429,9.229869
3279,37.822254,-41.85016
3280,-14.134933,-41.51015
3281,24.793825,-32.08401
3282,16.562963,11.078686
3283,38.963955,10.403119
3284,-56.08485,-9.8245325
3285,-59.25942,39.753742
3286,-66.245834,35.869057
3287,-4.0002966,33.189137
3288,-36.050648,-23.032158
3289,35.98005,-37.22671
3290,-22.340143,-49.43311
3291,-34.384747,26.685637
3292,-44.522724,22.371737
3293,5.0167456,-17.628014
3294,94.09018,0.15802678
3295,-36.206924,-38.81929
3296,-44.455223,32.270023
3297,3.27356,-45.47651
3298,-16.24353,64.24942
3299,-59.083874,-30.90645
3300,-30.563885,-36.54186
3301,-32.089478,5.7427444
3302,-61.182606,-15.613548
3303,-8.072113,-50.059967
3304,-8.210579,-50.23655
3305,-19.208467,8.885035
3306,-33.071697,-5.5494976
3307,-43.723038,-17.06649
3308,29.758665,48.107094
3309,18.554428,32.889515
3310,-22.554224,-38.450497
3311,-2.0103886,-39.25195
3312,-4.1324835,-28.739187
3313,5.939433,-38.640324
3314,-1.8846422,17.117712
3315,-20.243382,-3.7366416
3316,-19.301258,25.5813
3317,93.97047,-1.233727
3318,-42.796043,-1.7593125
3319,-37.05025,-41.529663
3320,51.972904,-19.247358
3321,-18.311113,-36.584824
3322,-16.65997,-16.660795
3323,-7.878256,-26.284346
3324,-66.82649,-2.1709852
3325,26.98024,12.867717
3326,44.29282,-31.090271
3327,3.5804708,66.363815
3328,0.64441955,-13.170298
3329,30.529179,-54.211292
3330,-2.1514962,-65.811356
3331,-53.867447,-6.416694
3332,-58.793777,41.990524
3333,-55.44826,34.688766
3334,-65.89895,36.409664
3335,-62.248665,36.283092
3336,-4.4251122,41.30365
3337,4.598075,63.989727
3338,-3.658695,54.408367
3339,-38.128483,-26.144096
3340,-70.66084,32.61327
3341,-1.1095064,-22.5818
3342,-38.479176,27.855164
3343,45.40482,-16.636831
3344,31.696785,13.394713
3345,-60.36409,40.851498
3346,-26.38161,-40.1601
3347,58.090164,-0.2843021
3348,-52.214237,26.094707
3349,20.196087,-24.28698
3350,-21.634861,-41.136585
3351,53.056896,3.0240161
3352,-36.295464,48.250393
3353,15.9171715,-45.50986
3354,47.579082,-14.2533655
3355,-61.171444,-24.245937
3356,-25.360838,-16.543385
3357,-39.40467,-23.487654
3358,-33.195095,-38.66197
3359,-51.904945,7.1296473
3360,3.4630086,53.52086
3361,11.984549,-3.7722707
3362,-30.444633,-14.521422
3363,63.10673,-10.831503
3364,-25.72517,8.708
3365,-59.555523,-3.154052
3366,-1.471933,-50.69851
3367,-9.593438,-13.385699
3368,-20.761625,15.889857
3369,-9.7456455,-13.339373
3370,5.2042704,66.17288
3371,-3.336465,31.83362
3372,-8.285903,22.30718
3373,6.14581,66.61899
3374,21.733932,34.04014
3375,-24.744848,-46.8898
3376,-3.503574,9.4812765
3377,-50.780804,7.830641
3378,60.06204,-11.364287
3379,-21.029438,-2.9428658
3380,-41.465305,-20.254608
3381,-9.204312,-9.149139
3382,0.8466822,-13.529597
3383,-6.9312396,-26.668547
3384,-49.08618,-23.32666
3385,1.3455344,-24.54969
3386,-6.128667,-39.21972
3387,-68.92499,36.747425
3388,-55.639744,40.530632
3389,-67.1552,25.517221
3390,-47.592945,-0.7863359
3391,-62.63626,24.570759
3392,-66.20443,36.58155
3393,-19.99062,26.23975
3394,-36.634586,-2.0027568
3395,-19.594534,-36.492596
3396,-10.47262,-57.03082
3397,-58.222107,-25.09151
3398,-62.58881,11.965986
3399,-43.032253,-36.99217
3400,-50.3747,-7.5887895
3401,36.6752,-10.277173
3402,-51.8022,19.183632
3403,0.5347678,-42.095325
3404,6.8064933,6.27861
3405,-28.964949,7.996185
3406,-51.937183,39.94737
3407,-55.700806,-33.16159
3408,-43.46134,-17.007853
3409,-60.861584,38.754242
3410,-38.06313,9.314994
3411,-64.02899,1.5708652
3412,88.56758,-2.0533473
3413,-53.144554,18.95783
3414,15.6927805,1.2814343
3415,-51.96315,17.440416
3416,11.788684,-3.8013873
3417,90.71073,2.316546
3418,-6.2879024,-12.531324
3419,22.408733,-24.12543
3420,10.435832,17.803852
3421,90.59524,-2.9431436
3422,-32.083447,28.349157
3423,-43.07778,-1.7068009
3424,-8.141996,-2.7883344
3425,-11.488636,-35.61461
3426,-32.105885,28.498558
3427,57.920647,-34.47475
3428,93.018105,1.0503983
3429,91.17016,-0.09448537
3430,-48.88268,-31.068214
3431,-16.09422,-14.237267
3432,57.13523,-15.492409
3433,-4.1656175,-33.599934
3434,-20.187143,-3.565524
3435,-35.5208,-17.531605
3436,-30.81323,12.708329
3437,-37.4665,-41.901825
3438,-32.357334,8.893387
3439,-21.670925,-4.090031
3440,-49.036026,-44.427837
3441,-28.261667,-10.374674
3442,89.4286,-0.7794673
3443,0.9562178,-42.929134
3444,-32.473778,24.009975
3445,-6.9415784,-48.3355
3446,-2.128111,14.90771
3447,-19.748043,29.172367
3448,-19.693798,-36.892517
3449,-25.432812,-39.566597
3450,-32.16462,29.259237
3451,16.913591,-8.054591
3452,19.375582,-55.55732
3453,12.372203,29.448345
3454,54.577816,7.9888697
3455,-46.751194,5.434479
3456,53.02193,-13.040446
3457,51.57625,-20.761036
3458,49.37161,-14.710789
3459,42.237587,-11.992871
3460,61.125595,-17.956816
3461,-8.804677,-16.618774
3462,-19.53077,-28.171507
3463,47.691227,-8.722743
3464,-60.764557,32.262486
3465,-51.758144,1.5371954
3466,-55.14062,0.32275546
3467,-0.833375,53.51179
3468,-19.369598,-35.107735
3469,21.627989,-25.948418
3470,-45.606434,-40.13547
3471,-15.432907,-37.481316
3472,-20.053686,14.027884
3473,28.62099,-11.947741
3474,-9.089072,32.358334
3475,-20.744497,16.753822
3476,-32.22833,26.17568
3477,6.0458117,-58.685036
3478,-52.239517,-36.550747
3479,-22.66761,-9.641217
3480,-8.035192,-56.889503
3481,-1.6306107,12.537373
3482,-35.10802,-34.489037
3483,-24.453928,-19.873951
3484,94.04769,-0.56396556
3485,-46.342182,-40.99053
3486,-24.66599,-15.850334
3487,-50.421642,-34.946117
3488,8.232584,-67.956215
3489,-1.1445352,-21.588217
3490,11.167785,-23.246477
3491,-23.2717,18.118494
3492,20.06842,38.292923
3493,47.690533,-36.569237
3494,-44.259727,18.778086
3495,-54.644123,-12.0699
3496,-41.994583,-7.5287666
3497,-18.42574,-22.11158
3498,-38.225708,-51.919243
3499,-19.402899,26.61926
3500,-23.813969,37.754402
3501,3.8875008,66.219826
3502,-32.964333,-6.1773586
3503,15.308967,-27.500473
3504,4.9611173,60.38442
3505,-49.529305,-7.453582
3506,14.326286,-6.9058175
3507,-51.54094,-27.891478
3508,-46.099888,-2.4143903
3509,45.280922,36.893772
3510,15.785748,-55.260483
3511,-53.458786,-6.2078505
3512,-45.506424,0.056470037
3513,-15.563808,-37.189503
3514,31.367363,13.445756
3515,-21.851526,-34.907207
3516,-24.17448,-47.408985
3517,-23.342878,21.917162
3518,51.88965,2.051209
3519,-44.618855,19.090412
3520,31.166533,-13.374092
3521,-51.01014,-14.595458
3522,87.55174,-1.6330353
3523,-22.16578,26.690113
3524,-58.171703,41.074177
3525,-17.878136,28.105978
3526,-26.680338,-39.538433
3527,-32.822033,-21.843994
3528,-16.642399,-42.245625
3529,47.98846,-10.74083
3530,52.656857,-5.79615
3531,-65.1711,30.224266
3532,-67.27095,36.617832
3533,38.51472,0.66109014
3534,-56.51309,-25.88198
3535,-46.192825,-35.752426
3536,-11.947436,61.205116
3537,87.85268,-2.3584378
3538,14.736806,-20.303385
3539,89.41029,-6.587564
3540,22.577272,-22.263481
3541,29.018442,19.645664
3542,-1.6470414,9.179943
3543,59.795315,-4.4049673
3544,-8.714193,34.79559
3545,-8.78145,35.738888
3546,-8.630152,35.550484
3547,18.501665,53.86711
3548,67.80259,2.918155
3549,63.28064,-10.762479
3550,64.39406,-7.8827124
3551,17.312363,31.078976
3552,-3.9835534,16.813545
3553,93.77333,-7.892894
3554,-44.997047,-9.923681
3555,-2.208135,-65.86821
3556,61.396805,-8.013089
3557,18.930748,14.574242
3558,-13.17435,-4.3358355
3559,-56.86954,-21.890436
3560,-3.5915911,-4.513079
3561,15.637238,16.637037
3562,-32.85615,-14.094621
3563,18.730543,-3.9741101
3564,-14.217678,-27.108534
3565,-36.23859,-20.197245
3566,22.90097,-32.937485
3567,64.03471,14.470576
3568,-12.395969,9.203236
3569,0.78147435,-59.984814
3570,-59.009205,-12.224871
3571,-38.881844,22.594666
3572,17.54383,29.4496
3573,-3.6240451,-5.017886
3574,24.176414,44.0401
3575,-5.3458,-42.93441
3576,-32.81018,-29.094822
3577,21.19775,-15.27832
3578,87.932495,-6.379484
3579,8.713867,24.57813
3580,95.80571,-0.97841
3581,54.119015,5.719685
3582,58.158497,9.719372
3583,2.9194036,40.198215
3584,6.446618,23.914457
3585,42.77976,16.176153
3586,-20.998255,-1.8072909
3587,62.58706,-18.578772
3588,18.087658,52.536465
3589,25.326038,-2.1037352
3590,-55.885017,8.924921
3591,-55.930084,8.908288
3592,28.704151,46.091618
3593,-49.809505,7.323172
3594,-0.4585801,62.16141
3595,1.374148,59.789635
3596,61.16821,-23.050539
3597,22.060581,53.489075
3598,10.403821,57.05079
3599,48.493168,20.066725
3600,-25.365683,29.89502
3601,3.7209613,32.48297
3602,-19.615759,43.504704
3603,21.532701,-16.430695
3604,18.819813,14.530631
3605,-46.123234,-36.64028
3606,58.759666,6.000769
3607,27.713305,44.110855
3608,29.502155,44.6511
3609,7.510775,14.181971
3610,-34.51815,-21.202763
3611,-34.94452,-21.702211
3612,-32.855705,-21.151892
3613,7.1127567,-49.087788
3614,57.465298,-15.867461
3615,4.1688223,26.324223
3616,68.89183,0.4961333
3617,20.679415,9.046571
3618,23.310902,54.521034
3619,92.72337,-5.058635
3620,33.005463,-18.824648
3621,93.73854,-1.8953583
3622,12.158864,9.562107
3623,9.767426,48.647495
3624,27.135195,-3.0169199
3625,34.925964,12.24764
3626,-15.1073065,58.469326
3627,40.074673,-34.83083
3628,-24.521263,39.181732
3629,14.715524,6.5904927
3630,15.042299,51.043964
3631,16.581217,49.678295
3632,22.622896,28.344429
3633,-44.973667,-49.078144
3634,53.22848,-35.45794
3635,23.461092,-11.198215
3636,22.62312,-48.68658
3637,-5.283164,-42.675453
3638,93.7891,-4.4929967
3639,-23.63689,17.379099
3640,-6.955947,39.57569
3641,0.052074164,46.85764
3642,-6.1959805,38.363052
3643,-5.865587,48.08407
3644,22.832708,28.11715
3645,3.810073,51.905735
3646,12.563416,62.39319
3647,-6.5146384,47.319798
3648,19.7031,-1.5966486
3649,27.361324,-9.84836
3650,52.645393,-13.833966
3651,-16.439022,64.10991
3652,-38.105907,17.164242
3653,-16.201782,51.436935
3654,-11.728496,63.206623
3655,37.935463,-47.374523
3656,53.927315,-31.435959
3657,58.349396,2.923393
3658,33.01228,0.3035985
3659,24.128181,4.2113504
3660,-24.529615,35.49137
3661,-51.252155,-40.54152
3662,-5.1938753,-43.759502
3663,5.081393,32.746166
3664,-18.104984,44.118362
3665,12.614701,62.379715
3666,-24.791542,60.20083
3667,-1.0421698,9.84591
3668,-9.782321,49.12559
3669,-12.89776,52.737553
3670,-48.34307,17.165972
3671,19.674572,-1.6446728
3672,52.716908,-5.447569
3673,11.616809,-28.212204
3674,-11.941309,52.032364
3675,23.708136,54.901615
3676,-3.9818463,-28.856125
3677,-32.69625,53.018677
3678,-32.13931,29.216318
3679,-39.65891,48.81227
3680,47.20573,-39.13805
3681,45.248924,-3.8988855
3682,12.529854,60.023567
3683,26.31006,36.48434
3684,22.478142,36.23515
3685,10.370754,-11.4944105
3686,52.24411,7.2429676
3687,58.83328,-3.93003
3688,23.82314,51.404766
3689,35.480873,2.1024282
3690,27.667164,35.354763
3691,34.77004,2.9317899
3692,34.93746,14.829201
3693,41.471825,-4.100714
3694,30.620882,5.608302
3695,25.036789,10.852836
3696,15.681158,12.526429
3697,19.487114,25.563581
3698,45.166523,4.122432
3699,36.197014,4.1871877
3700,22.931644,7.2826157
3701,48.81877,-11.095927
3702,24.751225,-4.7911415
3703,30.014244,-32.4662
3704,44.96689,4.4235106
3705,48.37513,7.128976
3706,33.16152,3.6158268
3707,49.481453,-4.116494
3708,7.451194,38.642807
3709,62.73661,-6.7296457
3710,52.103245,-26.892965
3711,42.180946,-5.1699
3712,15.785381,49.62769
3713,65.46976,-3.4551861
3714,2.621198,50.72652
3715,-5.1258125,40.690296
3716,1.7270387,49.025845
3717,45.68911,15.022099
3718,-14.356168,-11.435565
3719,54.05862,7.148458
3720,2.4569197,-29.39345
3721,-18.768675,29.23361
3722,52.03287,-7.6549287
3723,54.43394,1.3042129
3724,2.5229323,50.57303
3725,11.134209,-26.336138
3726,42.514748,20.763824
3727,25.736801,20.993711
3728,92.480865,-6.647252
3729,41.008675,-6.0048285
3730,11.908522,41.776596
3731,94.50525,-3.5013068
3732,55.531803,-0.013795477
3733,70.65086,-5.12054
3734,44.03666,-25.74678
3735,55.132683,3.7163048
3736,64.17784,-9.246833
3737,-15.292964,22.845076
3738,45.579292,-29.58138
3739,28.735886,2.4783175
3740,28.500084,-11.897778
3741,31.605326,-9.345081
3742,28.987911,0.8435267
3743,38.435684,0.8148102
3744,3.635711,-5.917588
3745,29.202188,1.2012283
3746,27.351498,1.4697006
3747,32.82569,-11.184928
3748,6.5952086,7.268546
3749,56.957203,-16.50881
3750,29.779205,3.153657
3751,44.02234,-26.441498
3752,-26.268652,-55.45023
3753,-15.344142,60.38148
3754,-16.687845,58.163155
3755,43.508274,-35.763744
3756,-13.257227,49.12213
3757,36.07386,-12.636057
3758,42.808674,17.72886
3759,22.482775,15.740274
3760,-8.330882,-26.229368
3761,-19.92326,50.75848
3762,-16.048277,44.750282
3763,7.8850446,24.29274
3764,-24.941513,40.97158
3765,-24.44561,40.804558
3766,22.074368,-16.814358
3767,-43.439903,-12.762847
3768,29.636276,35.034843
3769,-47.570705,-25.689173
3770,-18.285053,-2.9882169
3771,-30.28622,10.663251
3772,-40.271507,-36.008755
3773,22.945656,-11.379756
3774,-42.330273,-42.046776
3775,-2.5278077,-32.816383
3776,61.520714,7.3256516
3777,17.08673,-51.581783
3778,5.6519184,23.278225
3779,9.363141,8.506028
3780,5.6940517,49.4289
3781,37.29259,-4.299516
3782,44.421486,-23.563026
3783,29.00423,19.808817
3784,5.591523,-43.968056
3785,9.38602,-50.647022
3786,32.84064,-0.7606944
3787,33.021427,0.3643064
3788,-1.6508856,9.358733
3789,43.41091,-8.251644
3790,32.6563,-1.1043155
3791,41.920994,-4.0596747
3792,32.98394,0.3868293
3793,-48.594616,38.23642
3794,-12.7125225,6.985055
3795,-24.86301,60.372658
3796,5.7941327,45.362484
3797,60.562298,-12.585263
3798,27.867094,-49.90912
3799,38.42989,-46.285942
3800,94.94436,2.383049
3801,-31.034922,-23.063673
3802,-19.360905,-56.49564
3803,39.841732,10.501332
3804,27.108845,-28.261202
3805,-15.926172,-14.959926
3806,-17.162317,-51.26455
3807,6.052487,-17.889399
3808,-0.9635463,-21.64308
3809,-13.852684,33.885853
3810,-24.543709,35.615116
3811,-16.890728,54.589447
3812,-43.40196,-40.30989
3813,23.909887,-19.493164
3814,-60.00347,11.152831
3815,-19.687801,-5.139754
3816,-53.427803,-26.307928
3817,-24.64705,60.50708
3818,-48.886738,-45.010773
3819,11.163006,-26.317404
3820,-19.145418,-32.60605
3821,-34.650124,-27.808393
3822,-37.079918,-37.155365
3823,96.76663,1.5318671
3824,17.887175,15.372409
3825,-6.8862715,-21.06316
3826,-22.231613,48.928616
3827,-39.40624,53.761032
3828,15.061251,-6.312922
3829,-57.10335,-11.901569
3830,49.072517,-46.355263
3831,-28.383713,15.170527
3832,-27.61052,-27.407473
3833,-48.287468,17.242624
3834,-5.8699126,-45.219498
3835,-29.837944,-48.448586
3836,-8.268394,22.29831
3837,16.764307,-8.119948
3838,-35.167072,41.421955
3839,-35.92697,-46.39537
3840,12.835073,-0.96991605
3841,20.460644,-21.012753
3842,21.431524,-16.617136
3843,-23.242989,13.211867
3844,-50.10883,6.973882
3845,-16.567638,26.358881
3846,-7.1930895,-34.487995
3847,58.108868,-34.569344
3848,-19.894075,48.006985
3849,-37.200863,-28.21641
3850,-6.902591,-2.197414
3851,-4.795811,-44.795143
3852,20.91402,-21.626322
3853,44.482258,-12.561619
3854,55.377293,-25.528828
3855,44.564854,-12.34328
3856,13.400852,30.178595
3857,6.290613,-18.771019
3858,43.967308,-40.954712
3859,33.098602,-18.854519
3860,42.35582,0.6192543
3861,-4.9846644,4.4276404
3862,-39.75836,-47.554035
3863,-55.370014,-12.506697
3864,-52.49007,-1.6156904
3865,-20.040047,-16.234282
3866,-6.916203,-21.163488
3867,-59.73926,41.360924
3868,3.2241836,9.6620035
3869,-12.318531,-56.959873
3870,-53.865032,20.711391
3871,-49.87224,-30.955128
3872,-52.182434,6.7184696
3873,50.16787,7.813861
3874,16.315805,40.57575
3875,55.02727,8.882896
3876,-25.570911,25.364693
3877,-43.505676,-7.163749
3878,45.73987,16.131338
3879,-8.298207,22.350065
3880,91.4452,2.1524882
3881,0.6763895,-42.24497
3882,-7.8865857,-41.206314
3883,89.85866,1.0986645
3884,-63.47856,32.53336
3885,33.23107,-47.89353
3886,-51.87346,37.40282
3887,2.2073174,4.370292
3888,37.21471,-12.660958
3889,-50.424263,34.732357
3890,-68.96679,27.800087
3891,-31.690565,38.40242
3892,-36.375698,-21.583546
3893,-23.248198,13.186618
3894,-1.9689358,-43.395813
3895,-27.886147,-29.871365
3896,55.179337,6.7906938
3897,47.070568,24.390604
3898,37.91412,-12.174439
3899,-53.045803,-30.498125
3900,-5.9700184,-30.714052
3901,-42.19278,-8.758452
3902,0.53013647,27.970243
3903,-34.887856,44.39957
3904,18.090708,-45.42005
3905,-50.417156,-35.117985
3906,-3.7744823,-58.369064
3907,-57.894028,26.614777
3908,-56.923893,8.719948
3909,51.992977,3.3663833
3910,32.498245,-14.449685
3911,18.846975,50.60657
3912,22.975002,0.6950535
3913,-23.596857,-0.7318749
3914,-20.729239,25.704424
3915,-54.69141,-0.29636148
3916,-52.797165,-8.729321
3917,8.390726,52.70888
3918,-57.739296,-0.29808313
3919,13.283475,-13.158143
3920,-40.758614,-36.211002
3921,-44.19487,-16.964373
3922,-7.7200837,-48.658043
3923,-43.62168,-43.674248
3924,-11.771568,-42.261215
3925,-63.567196,-8.774423
3926,33.56209,9.422865
3927,-2.7301884,-46.00322
3928,-28.269043,-8.334023
3929,26.477013,-53.84757
3930,11.885027,46.510418
3931,-66.00217,-4.29002
3932,52.34375,27.787409
3933,22.445938,-42.420673
3934,16.725391,-46.670544
3935,-25.565422,-30.413916
3936,-3.9501011,24.21411
3937,9.404403,40.374
3938,-11.087503,-39.03094
3939,-25.434233,-31.039276
3940,9.7125025,17.984814
3941,46.752174,17.503738
3942,21.239983,-23.665047
3943,-17.842175,19.232296
3944,-4.941214,4.341397
3945,-0.9427086,-13.555081
3946,92.56612,-1.0956328
3947,43.484627,-8.292676
3948,-19.168806,-56.389988
3949,26.141752,-47.16097
3950,23.501268,-6.644963
3951,55.97537,-14.6644745
3952,-60.02171,41.579597
3953,-70.8272,24.983696
3954,-62.70014,30.450747
3955,-21.819063,-35.132107
3956,-37.10784,2.7631676
3957,-1.8809376,-39.312668
3958,-56.13345,-16.717657
3959,26.40572,-49.844738
3960,24.134491,4.1875973
3961,6.1903124,-58.678654
3962,40.49935,-43.580288
3963,-2.437278,-20.044905
3964,-53.964886,10.549868
3965,12.604883,44.76192
3966,21.95681,-28.700686
3967,-34.940544,-51.929058
3968,-12.68865,-56.886917
3969,29.794577,-14.964223
3970,17.249014,34.427563
3971,-10.755681,-21.643713
3972,-49.005634,40.39357
3973,-34.727165,-52.196854
3974,-6.584906,-48.3465
3975,-4.1474648,43.7706
3976,22.27212,0.11733692
3977,-8.083281,-50.213966
3978,-1.7758992,-23.494349
3979,-43.960407,7.426641
3980,28.593925,-45.643353
3981,-16.35427,-27.24593
3982,-44.55932,-20.43278
3983,22.881342,-24.357836
3984,14.400622,52.899982
3985,-18.796055,8.9071665
